ID_POLIGONO,cvegeo,siap_exact_2025_yield,siap_exact_2025_reported_yield,siap_exact_2025_harvested_ha,siap_exact_2025_production_t,siap_exact_2025_damage_rate,siap_exact_2025_rows,siap_cycle_allmode_2025_yield,siap_cycle_allmode_2025_reported_yield,siap_cycle_allmode_2025_harvested_ha,siap_cycle_allmode_2025_production_t,siap_cycle_allmode_2025_damage_rate,siap_cycle_allmode_2025_rows,siap_temporal_allcycle_2025_yield,siap_temporal_allcycle_2025_reported_yield,siap_temporal_allcycle_2025_harvested_ha,siap_temporal_allcycle_2025_production_t,siap_temporal_allcycle_2025_damage_rate,siap_temporal_allcycle_2025_rows,siap_allgrain_2025_yield,siap_allgrain_2025_reported_yield,siap_allgrain_2025_harvested_ha,siap_allgrain_2025_production_t,siap_allgrain_2025_damage_rate,siap_allgrain_2025_rows,siap_exact_hist_mean,siap_exact_hist_std,siap_exact_hist_trend,siap_exact_hist_years,siap_allgrain_hist_mean,siap_allgrain_hist_std,siap_allgrain_hist_trend,siap_allgrain_hist_years,siap_prior_yield,siap_prior_source,siap_exact_reported_minus_recomputed,CONJUNTO,RENDIMIENTO_T_HA,meta_estado,meta_municipio
AGC_179,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,ENTRENAMIENTO,4.55,Puebla,Chignahuapan
AGC_180,13007,1.909999825577499,1.91,10893.09,20805.8,0.0,1.0,1.9276675074220335,1.9276673712795664,11017.87,21238.79,0.0,2.0,1.909999825577499,1.91,10893.09,20805.8,0.0,1.0,1.9276675074220335,1.9276673712795664,11017.87,21238.79,0.0,2.0,2.5330000445764393,0.247267006149189,-0.04321213139578255,10,2.54505264703177,0.24895813641851458,-0.04282745730024769,10,1.909999825577499,exact_2025,1.7442250088706146e-07,ENTRENAMIENTO,4.14,Hidalgo,Almoloya
AGC_181,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,ENTRENAMIENTO,4.51,Puebla,Chignahuapan
AGC_182,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,PREDICCION,,Puebla,Chignahuapan
AGC_183,29006,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,2.537181186208829,0.1445599030008825,0.030406878664165204,10,2.537181186208829,0.1445599030008825,0.030406878664165204,10,4.0,exact_2025,0.0,PREDICCION,,Tlaxcala,Calpulalpan
AGC_184,13007,1.909999825577499,1.91,10893.09,20805.8,0.0,1.0,1.9276675074220335,1.9276673712795664,11017.87,21238.79,0.0,2.0,1.909999825577499,1.91,10893.09,20805.8,0.0,1.0,1.9276675074220335,1.9276673712795664,11017.87,21238.79,0.0,2.0,2.5330000445764393,0.247267006149189,-0.04321213139578255,10,2.54505264703177,0.24895813641851458,-0.04282745730024769,10,1.909999825577499,exact_2025,1.7442250088706146e-07,ENTRENAMIENTO,4.47,Hidalgo,Almoloya
AGC_185,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,ENTRENAMIENTO,5.01,Puebla,Chignahuapan
AGC_186,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,PREDICCION,,Puebla,Chignahuapan
AGC_187,29006,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,2.537181186208829,0.1445599030008825,0.030406878664165204,10,2.537181186208829,0.1445599030008825,0.030406878664165204,10,4.0,exact_2025,0.0,ENTRENAMIENTO,3.0,Tlaxcala,Calpulalpan
AGC_188,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,PREDICCION,,Puebla,Chignahuapan
AGC_189,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,ENTRENAMIENTO,4.03,Puebla,Chignahuapan
AGC_190,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,PREDICCION,,Puebla,Chignahuapan
AGC_191,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,PREDICCION,,Puebla,Chignahuapan
AGC_192,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,PREDICCION,,Puebla,Chignahuapan
AGC_193,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,ENTRENAMIENTO,4.57,Puebla,Chignahuapan
AGC_194,13057,1.8788014311270125,1.88,11180.0,21005.0,0.0,1.0,1.8788014311270125,1.88,11180.0,21005.0,0.0,1.0,1.8788014311270125,1.88,11180.0,21005.0,0.0,1.0,1.8788014311270125,1.88,11180.0,21005.0,0.0,1.0,2.772624266351358,0.542032748360846,-0.11536209571284574,10,2.772624266351358,0.542032748360846,-0.11536209571284574,10,1.8788014311270125,exact_2025,0.0011985688729874155,ENTRENAMIENTO,3.2,Hidalgo,Singuilucan
AGC_195,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,ENTRENAMIENTO,3.68,Puebla,Chignahuapan
AGC_196,13021,1.8099987650763592,1.81,2429.3,4397.03,0.0,1.0,1.8421203161380242,1.8421213634862195,2482.46,4572.99,0.0,2.0,1.8099987650763592,1.81,2429.3,4397.03,0.0,1.0,1.8421203161380242,1.8421213634862195,2482.46,4572.99,0.0,2.0,2.2949996621747992,0.2794727909697917,-0.04430315295408417,10,2.312067555151758,0.27633667547991475,-0.04198355928436513,10,1.8099987650763592,exact_2025,1.2349236409026076e-06,ENTRENAMIENTO,3.5,Hidalgo,Emiliano Zapata
AGC_197,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,ENTRENAMIENTO,4.52,Puebla,Chignahuapan
