ID_POLIGONO,fecha_captura,sensor,ndvi_promedio,ndvi_std,ndvi_max,ndvi_min,evi_promedio,evi_std,evi_max,evi_min,lai_promedio,lai_std,lai_max,lai_min,msavi_promedio,msavi_std,msavi_max,msavi_min,porcentaje_nubosidad
AGC_088,20/02/2025,Planet,0.213,0.032,0.402,0.085,0.112,0.019,0.229,0.032,0.729,0.119,1.46,0.245,0.109,0.019,0.224,0.028,1.274
AGC_088,08/08/2025,Planet,0.611,0.093,0.763,0.356,0.367,0.156,0.608,0.142,2.211,0.246,2.696,1.512,0.356,0.158,0.588,0.135,40.179
AGC_088,09/08/2025,Planet,0.683,0.103,0.854,0.389,0.467,0.12,0.676,0.242,2.298,0.25,2.804,1.443,0.497,0.131,0.723,0.257,0
AGC_088,21/02/2025,Planet,0.214,0.038,0.449,0.053,0.087,0.024,0.207,0.008,0.739,0.166,1.594,0.027,0.087,0.025,0.208,0.007,0
AGC_088,03/08/2025,Planet,0.617,0.13,0.825,0.318,0.413,0.13,0.64,0.204,2.141,0.317,2.825,1.26,0.415,0.134,0.654,0.198,0
AGC_088,24/02/2025,Planet,0.192,0.037,0.417,0.128,0.122,0.017,0.227,0.079,0.609,0.141,1.447,0.276,0.126,0.017,0.238,0.081,0
AGC_088,04/08/2025,Planet,0.639,0.12,0.834,0.347,0.43,0.129,0.652,0.215,2.224,0.304,2.855,1.283,0.437,0.135,0.667,0.217,0
AGC_088,23/02/2025,Planet,0.216,0.042,0.45,0.134,0.12,0.02,0.227,0.074,0.765,0.164,1.636,0.417,0.121,0.019,0.223,0.075,0
AGC_088,05/08/2025,Planet,0.657,0.109,0.834,0.397,0.435,0.125,0.659,0.24,2.32,0.288,2.903,1.439,0.448,0.132,0.675,0.245,0
AGC_088,26/02/2025,Planet,0.194,0.033,0.421,0.135,0.127,0.016,0.225,0.087,0.583,0.12,1.291,0.312,0.13,0.017,0.232,0.091,0
AGC_088,25/02/2025,Planet,0.193,0.034,0.404,0.136,0.122,0.016,0.208,0.087,0.59,0.125,1.312,0.315,0.125,0.016,0.215,0.089,0
AGC_088,20/08/2025,Planet,0.558,0.062,0.693,0.412,0.505,0.035,0.593,0.422,2.039,0.272,2.634,1.428,0.442,0.047,0.552,0.337,93.877
AGC_088,07/03/2025,Planet,0.195,0.028,0.387,0.15,0.138,0.016,0.245,0.104,0.594,0.109,1.405,0.339,0.138,0.015,0.248,0.106,0
AGC_088,09/03/2025,Planet,0.177,0.025,0.347,0.135,0.127,0.014,0.224,0.097,0.48,0.097,1.044,0.229,0.128,0.014,0.222,0.099,0
AGC_088,08/03/2025,Planet,0.173,0.035,0.427,0.113,0.105,0.016,0.22,0.069,0.562,0.136,1.449,0.228,0.108,0.017,0.23,0.071,0
AGC_088,18/08/2025,Planet,0.735,0.079,0.859,0.403,0.452,0.095,0.627,0.247,2.725,0.257,3.208,1.614,0.463,0.103,0.654,0.247,0
AGC_088,19/08/2025,Planet,0.677,0.076,0.829,0.386,0.462,0.082,0.665,0.234,2.645,0.331,3.301,1.5,0.461,0.076,0.681,0.228,20.521
AGC_088,14/08/2025,Planet,0.59,0.067,0.737,0.39,0.386,0.09,0.626,0.217,2.416,0.264,2.95,1.465,0.35,0.084,0.566,0.193,82.701
AGC_088,03/03/2025,Planet,0.179,0.026,0.362,0.128,0.117,0.014,0.21,0.085,0.593,0.105,1.271,0.32,0.119,0.013,0.206,0.087,0
AGC_088,02/03/2025,Planet,0.158,0.037,0.343,0.101,0.107,0.019,0.205,0.069,0.474,0.132,1.158,0.233,0.105,0.018,0.2,0.069,0
AGC_088,05/03/2025,Planet,0.166,0.028,0.385,0.111,0.109,0.014,0.238,0.071,0.54,0.107,1.551,0.252,0.11,0.015,0.244,0.073,0
AGC_088,17/08/2025,Planet,0.68,0.102,0.839,0.423,0.545,0.095,0.719,0.33,2.373,0.329,2.945,1.549,0.53,0.107,0.713,0.314,47.561
AGC_088,04/03/2025,Planet,0.196,0.029,0.394,0.138,0.129,0.015,0.233,0.09,0.607,0.112,1.389,0.319,0.131,0.015,0.235,0.094,0
AGC_088,02/09/2025,Planet,0.701,0.063,0.819,0.429,0.482,0.045,0.588,0.382,2.515,0.249,2.934,1.66,0.476,0.053,0.59,0.32,82.789
AGC_088,30/08/2025,Planet,0.616,0.078,0.741,0.401,0.302,0.15,0.591,0.16,2.504,0.213,2.911,1.706,0.284,0.15,0.582,0.151,87.667
AGC_088,31/08/2025,Planet,0.75,0.056,0.851,0.486,0.476,0.043,0.581,0.308,2.812,0.207,3.298,1.952,0.495,0.05,0.61,0.313,0
AGC_088,18/03/2025,Planet,0.151,0.027,0.35,0.106,0.099,0.014,0.201,0.07,0.461,0.101,1.134,0.244,0.102,0.015,0.207,0.072,0
AGC_088,17/03/2025,Planet,0.201,0.026,0.371,0.149,0.142,0.015,0.235,0.105,0.653,0.1,1.296,0.38,0.145,0.015,0.241,0.109,0
AGC_088,19/03/2025,Planet,0.184,0.027,0.377,0.139,0.129,0.015,0.239,0.097,0.438,0.105,1.047,0.19,0.135,0.016,0.251,0.104,0
AGC_088,29/08/2025,Planet,0.79,0.064,0.874,0.503,0.476,0.054,0.601,0.313,2.977,0.257,3.515,2.02,0.509,0.062,0.65,0.325,0
AGC_088,10/03/2025,Planet,0.188,0.028,0.367,0.144,0.127,0.015,0.217,0.101,0.601,0.098,1.207,0.358,0.131,0.015,0.223,0.103,0
AGC_088,12/03/2025,Planet,0.176,0.029,0.343,0.127,0.12,0.016,0.211,0.086,0.525,0.119,1.174,0.274,0.121,0.016,0.212,0.087,0
AGC_088,11/03/2025,Planet,0.186,0.028,0.385,0.108,0.124,0.014,0.218,0.07,0.544,0.111,1.206,0.257,0.126,0.014,0.22,0.072,0
AGC_088,25/08/2025,Planet,0.713,0.066,0.841,0.522,0.324,0.09,0.54,0.178,2.699,0.18,3.046,2.022,0.309,0.096,0.538,0.166,85.118
AGC_088,14/03/2025,Planet,0.168,0.028,0.365,0.119,0.119,0.016,0.239,0.086,0.531,0.112,1.342,0.312,0.12,0.016,0.241,0.087,0
AGC_088,26/08/2025,Planet,0.798,0.054,0.874,0.525,0.472,0.064,0.606,0.302,2.97,0.233,3.555,1.975,0.5,0.073,0.649,0.31,0
AGC_088,13/03/2025,Planet,0.166,0.027,0.325,0.119,0.11,0.014,0.205,0.078,0.521,0.11,1.177,0.257,0.112,0.015,0.204,0.081,0
AGC_190,31/08/2025,Planet,0.703,0.074,0.827,0.506,0.439,0.064,0.627,0.302,2.528,0.257,2.946,1.822,0.456,0.069,0.639,0.309,0
AGC_190,18/03/2025,Planet,0.149,0.033,0.377,0.09,0.095,0.018,0.212,0.058,0.467,0.127,1.299,0.208,0.098,0.018,0.217,0.061,0
AGC_190,17/03/2025,Planet,0.201,0.031,0.401,0.147,0.139,0.018,0.257,0.101,0.662,0.13,1.409,0.382,0.141,0.018,0.256,0.103,0
AGC_190,19/03/2025,Planet,0.179,0.032,0.393,0.119,0.123,0.018,0.251,0.082,0.408,0.119,1.174,0.15,0.128,0.019,0.255,0.086,0
AGC_190,29/08/2025,Planet,0.732,0.083,0.868,0.506,0.437,0.069,0.642,0.29,2.636,0.286,3.149,1.892,0.466,0.076,0.688,0.303,0
AGC_190,10/03/2025,Planet,0.186,0.032,0.393,0.131,0.122,0.018,0.229,0.086,0.604,0.123,1.336,0.355,0.125,0.018,0.233,0.089,0
AGC_190,12/03/2025,Planet,0.175,0.027,0.388,0.12,0.116,0.015,0.235,0.08,0.522,0.113,1.255,0.274,0.117,0.015,0.243,0.081,0
AGC_190,11/03/2025,Planet,0.19,0.034,0.413,0.133,0.124,0.018,0.236,0.087,0.557,0.139,1.402,0.219,0.125,0.018,0.239,0.088,0
AGC_190,14/03/2025,Planet,0.169,0.034,0.393,0.114,0.117,0.019,0.246,0.078,0.539,0.148,1.485,0.25,0.117,0.019,0.249,0.08,0
AGC_190,26/08/2025,Planet,0.738,0.074,0.862,0.537,0.431,0.07,0.663,0.281,2.622,0.276,3.101,1.878,0.456,0.076,0.692,0.298,0
AGC_190,13/03/2025,Planet,0.166,0.034,0.412,0.106,0.106,0.018,0.236,0.069,0.515,0.144,1.528,0.247,0.108,0.018,0.238,0.071,0
AGC_190,27/08/2025,Planet,0.613,0.07,0.748,0.444,0.413,0.105,0.691,0.257,2.261,0.237,2.829,1.622,0.36,0.101,0.614,0.222,90.812
AGC_190,16/03/2025,Planet,0.192,0.037,0.448,0.133,0.122,0.019,0.261,0.081,0.609,0.15,1.654,0.292,0.126,0.019,0.263,0.084,0
AGC_190,15/03/2025,Planet,0.197,0.032,0.411,0.148,0.131,0.017,0.249,0.099,0.607,0.132,1.408,0.347,0.135,0.017,0.252,0.102,0
AGC_190,29/03/2025,Planet,0.173,0.034,0.394,0.102,0.097,0.018,0.216,0.056,0.534,0.147,1.423,0.109,0.099,0.018,0.215,0.057,0
AGC_190,28/03/2025,Planet,0.235,0.032,0.423,0.177,0.139,0.017,0.244,0.1,0.749,0.142,1.648,0.393,0.144,0.018,0.252,0.104,0
AGC_190,21/03/2025,Planet,0.187,0.03,0.319,0.072,0.1,0.023,0.217,0.043,0.687,0.134,1.296,0.315,0.088,0.021,0.182,0.038,77.116
AGC_190,20/03/2025,Planet,0.15,0.029,0.312,0.061,0.107,0.02,0.21,0.041,0.537,0.108,1.139,0.273,0.098,0.019,0.189,0.038,0
AGC_190,23/03/2025,Planet,0.156,0.04,0.407,0.078,0.094,0.019,0.214,0.048,0.494,0.158,1.447,0.129,0.095,0.019,0.214,0.05,0
AGC_190,04/09/2025,Planet,0.618,0.097,0.753,0.318,0.482,0.098,0.703,0.199,2.357,0.189,2.752,1.462,0.447,0.08,0.641,0.229,72.867
AGC_190,25/03/2025,Planet,0.217,0.036,0.457,0.09,0.122,0.044,0.337,0.03,0.663,0.153,1.654,-0.03,0.12,0.048,0.343,0.028,68.791
AGC_190,05/09/2025,Planet,0.745,0.068,0.854,0.537,0.471,0.075,0.691,0.3,2.664,0.233,3.044,2.049,0.504,0.08,0.709,0.322,0
AGC_190,24/03/2025,Planet,0.163,0.031,0.364,0.115,0.116,0.019,0.246,0.081,0.527,0.123,1.335,0.273,0.113,0.018,0.236,0.079,0
AGC_190,06/09/2025,Planet,0.742,0.065,0.838,0.549,0.478,0.082,0.703,0.192,2.777,0.24,3.216,2.109,0.492,0.086,0.7,0.18,10.639
AGC_190,27/03/2025,Planet,0.18,0.036,0.424,0.114,0.097,0.019,0.228,0.061,0.579,0.15,1.517,0.221,0.1,0.019,0.233,0.063,0
AGC_190,26/03/2025,Planet,0.168,0.029,0.365,0.12,0.116,0.017,0.239,0.082,0.645,0.124,1.483,0.313,0.111,0.015,0.223,0.079,0
AGC_190,23/09/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_190,15/10/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_190,18/01/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_190,17/09/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_190,14/01/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_190,18/09/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_190,25/12/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_190,01/10/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_190,12/07/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_190,06/10/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_190,28/12/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_190,05/10/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_190,03/10/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_190,23/01/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_190,29/09/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_190,06/07/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_190,24/01/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_190,21/07/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_190,21/04/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_190,31/01/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_190,02/02/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_190,19/07/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_190,01/02/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_190,18/07/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_190,25/04/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_190,17/07/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_190,03/02/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_190,10/05/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_088,27/08/2025,Planet,0.6,0.062,0.713,0.439,0.386,0.113,0.641,0.24,2.22,0.202,2.671,1.604,0.334,0.106,0.568,0.197,74.865
AGC_088,16/03/2025,Planet,0.191,0.026,0.36,0.139,0.126,0.014,0.212,0.092,0.616,0.11,1.232,0.375,0.13,0.014,0.22,0.095,0
AGC_088,15/03/2025,Planet,0.195,0.027,0.359,0.147,0.133,0.015,0.216,0.099,0.606,0.102,1.237,0.372,0.137,0.015,0.227,0.104,0
AGC_088,29/03/2025,Planet,0.175,0.032,0.408,0.11,0.1,0.017,0.234,0.059,0.569,0.118,1.391,0.193,0.103,0.017,0.238,0.061,0
AGC_088,28/03/2025,Planet,0.242,0.027,0.455,0.19,0.146,0.015,0.263,0.11,0.765,0.112,1.526,0.43,0.151,0.015,0.274,0.115,0
AGC_088,21/03/2025,Planet,0.193,0.022,0.3,0.096,0.142,0.016,0.226,0.067,0.662,0.084,1.08,0.433,0.135,0.016,0.212,0.061,0
AGC_088,20/03/2025,Planet,0.148,0.026,0.291,0.086,0.109,0.018,0.195,0.059,0.513,0.088,1.023,0.293,0.099,0.017,0.176,0.053,60.07
AGC_088,23/03/2025,Planet,0.164,0.033,0.401,0.108,0.103,0.015,0.231,0.069,0.506,0.121,1.303,0.227,0.105,0.016,0.231,0.071,0
AGC_088,04/09/2025,Planet,0.74,0.044,0.812,0.529,0.528,0.091,0.698,0.291,2.766,0.212,3.304,1.984,0.499,0.089,0.649,0.272,20.404
AGC_088,25/03/2025,Planet,0.221,0.027,0.42,0.146,0.137,0.043,0.354,0.059,0.679,0.122,1.59,0.11,0.134,0.047,0.305,0.054,56.643
AGC_088,05/09/2025,Planet,0.778,0.065,0.878,0.508,0.486,0.094,0.636,0.261,2.963,0.31,3.546,1.83,0.509,0.108,0.682,0.258,25.926
AGC_088,24/03/2025,Planet,0.17,0.027,0.394,0.114,0.123,0.016,0.268,0.083,0.548,0.096,1.255,0.309,0.121,0.015,0.26,0.082,0
AGC_088,06/09/2025,Planet,0.812,0.032,0.891,0.648,0.406,0.14,0.63,0.154,3.217,0.21,3.752,2.547,0.41,0.154,0.649,0.141,64.655
AGC_088,27/03/2025,Planet,0.182,0.028,0.385,0.131,0.099,0.015,0.21,0.07,0.614,0.114,1.272,0.258,0.102,0.015,0.219,0.071,0
AGC_088,26/03/2025,Planet,0.174,0.023,0.366,0.121,0.123,0.014,0.258,0.085,0.658,0.099,1.319,0.358,0.117,0.012,0.237,0.082,0
AGC_088,23/09/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_088,15/10/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_088,16/10/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_088,18/01/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_088,17/09/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_190,29/07/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_190,15/02/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_190,28/07/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_190,14/02/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_190,28/11/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_190,21/08/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_190,24/08/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_190,24/05/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_190,14/08/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_190,28/05/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_190,15/08/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_190,17/08/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_190,27/05/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_190,13/12/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_190,03/09/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_190,11/06/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_190,02/06/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_190,01/06/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_190,25/08/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_190,08/06/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_190,11/09/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_190,02/12/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_190,13/09/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_190,14/09/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_190,10/09/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_190,07/12/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_190,05/01/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_190,06/01/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_190,08/09/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_190,13/06/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_190,12/06/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_190,07/09/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_055,15/01/2025,Planet,0.323,0.04,0.493,0.233,0.185,0.016,0.255,0.135,1.144,0.14,1.718,0.762,0.186,0.016,0.253,0.133,0
AGC_055,17/01/2025,Planet,0.301,0.04,0.489,0.194,0.168,0.016,0.254,0.113,1.051,0.154,1.74,0.625,0.166,0.016,0.243,0.108,0
AGC_055,19/01/2025,Planet,0.282,0.037,0.442,0.182,0.173,0.017,0.259,0.112,1.032,0.131,1.607,0.632,0.166,0.016,0.241,0.108,0
AGC_055,13/01/2025,Planet,0.33,0.041,0.504,0.238,0.194,0.017,0.27,0.143,1.131,0.152,1.82,0.708,0.196,0.017,0.273,0.141,0
AGC_055,24/12/2025,Planet,0.328,0.064,0.542,0.195,0.161,0.028,0.291,0.11,1.213,0.224,1.93,0.723,0.159,0.028,0.288,0.108,0
AGC_055,23/12/2025,Planet,0.321,0.059,0.501,0.192,0.178,0.029,0.299,0.121,1.163,0.196,1.786,0.617,0.169,0.027,0.288,0.115,0
AGC_055,12/07/2025,Planet,0.589,0.171,0.854,0.291,0.428,0.173,0.769,0.183,1.881,0.51,2.704,0.915,0.413,0.168,0.745,0.183,0
AGC_055,20/12/2025,Planet,0.363,0.066,0.58,0.211,0.179,0.028,0.286,0.125,1.253,0.232,1.905,0.679,0.182,0.029,0.294,0.127,0
AGC_055,27/12/2025,Planet,0.343,0.065,0.543,0.194,0.177,0.028,0.298,0.118,1.247,0.211,1.88,0.62,0.173,0.028,0.293,0.114,0
AGC_055,27/01/2025,Planet,0.304,0.036,0.443,0.206,0.173,0.015,0.225,0.125,1.03,0.134,1.579,0.649,0.171,0.016,0.222,0.123,0
AGC_055,26/01/2025,Planet,0.307,0.037,0.462,0.205,0.179,0.015,0.246,0.131,1.092,0.129,1.565,0.662,0.176,0.015,0.239,0.127,0
AGC_055,03/07/2025,Planet,0.668,0.121,0.881,0.325,0.418,0.108,0.691,0.198,2.171,0.42,3.031,1.003,0.417,0.116,0.715,0.186,0
AGC_055,21/01/2025,Planet,0.28,0.034,0.413,0.183,0.163,0.015,0.226,0.112,1.007,0.133,1.572,0.513,0.157,0.015,0.219,0.105,0
AGC_055,20/01/2025,Planet,0.314,0.035,0.463,0.217,0.197,0.017,0.27,0.14,1.07,0.13,1.741,0.659,0.199,0.017,0.269,0.14,0
AGC_055,23/01/2025,Planet,0.307,0.074,0.538,0.128,0.211,0.055,0.393,0.08,1.067,0.339,2.083,0.08,0.205,0.052,0.381,0.078,62.077
AGC_055,25/01/2025,Planet,0.299,0.038,0.49,0.194,0.167,0.016,0.243,0.113,1.05,0.154,1.848,0.537,0.164,0.016,0.239,0.109,0
AGC_055,06/07/2025,Planet,0.618,0.103,0.802,0.34,0.467,0.095,0.685,0.233,1.956,0.384,3.045,1.007,0.441,0.091,0.638,0.227,12.565
AGC_055,23/07/2025,Planet,0.594,0.201,0.901,0.262,0.427,0.188,0.797,0.164,2.022,0.641,3.105,0.908,0.431,0.197,0.808,0.167,0
AGC_055,22/07/2025,Planet,0.602,0.198,0.91,0.268,0.386,0.168,0.708,0.154,1.993,0.676,3.144,0.796,0.402,0.183,0.75,0.156,0
AGC_055,05/02/2025,Planet,0.347,0.038,0.523,0.246,0.194,0.017,0.261,0.136,1.237,0.151,2.019,0.749,0.192,0.018,0.259,0.132,0
AGC_055,08/02/2025,Planet,0.293,0.044,0.454,0.155,0.158,0.019,0.225,0.091,1.055,0.168,1.633,0.437,0.159,0.019,0.231,0.09,0
AGC_055,07/02/2025,Planet,0.328,0.041,0.498,0.214,0.179,0.016,0.244,0.124,1.111,0.147,1.743,0.693,0.182,0.017,0.244,0.125,0
AGC_055,09/02/2025,Planet,0.332,0.036,0.464,0.23,0.188,0.016,0.241,0.136,1.148,0.132,1.579,0.693,0.189,0.017,0.241,0.134,0
AGC_088,14/01/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_088,25/12/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_088,01/10/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_088,12/07/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_088,06/10/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_088,04/10/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_088,28/12/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_088,05/10/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_088,03/10/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_088,23/01/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_088,27/09/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_088,29/09/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_088,06/07/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_088,24/01/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_088,21/07/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_088,21/04/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_088,31/01/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_088,19/07/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_088,01/02/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_088,18/07/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_088,25/04/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_088,17/07/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_088,03/02/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_088,10/05/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_088,29/10/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_088,16/02/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_088,09/05/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_088,18/02/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_088,25/07/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_088,15/02/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_088,28/07/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_088,14/02/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_088,28/11/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_088,21/08/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_088,23/08/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_088,24/08/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_088,24/05/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_088,28/05/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_088,15/08/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_088,27/05/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_088,13/12/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_088,03/09/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_088,11/06/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_088,02/06/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_088,01/06/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_088,08/06/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_088,11/09/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_088,02/12/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_088,13/09/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_088,14/09/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_088,10/09/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_088,07/12/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_088,05/01/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_088,06/01/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_088,08/01/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_088,08/09/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_088,12/06/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_088,07/09/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_133,15/01/2025,Planet,0.346,0.041,0.552,0.235,0.209,0.028,0.281,0.125,1.164,0.135,2.025,0.746,0.214,0.03,0.284,0.127,0
AGC_133,17/01/2025,Planet,0.329,0.045,0.513,0.195,0.198,0.028,0.264,0.115,1.14,0.167,1.989,0.469,0.2,0.029,0.27,0.115,0
AGC_133,19/01/2025,Planet,0.303,0.041,0.465,0.182,0.198,0.028,0.281,0.122,1.061,0.138,1.682,0.551,0.195,0.028,0.264,0.12,0
AGC_133,10/01/2025,Planet,0.324,0.034,0.454,0.215,0.206,0.022,0.265,0.137,1.128,0.142,1.71,0.586,0.209,0.023,0.27,0.135,0
AGC_133,28/06/2025,Planet,0.468,0.075,0.659,0.199,0.275,0.053,0.457,0.102,1.614,0.27,2.743,0.441,0.249,0.049,0.415,0.09,0
AGC_133,24/12/2025,Planet,0.328,0.065,0.596,0.197,0.177,0.036,0.304,0.105,1.131,0.214,1.977,0.706,0.176,0.037,0.306,0.107,0
AGC_185,23/07/2025,Planet,0.585,0.075,0.848,0.315,0.404,0.066,0.724,0.223,1.717,0.259,2.743,0.995,0.397,0.068,0.719,0.208,0
AGC_185,22/07/2025,Planet,0.605,0.07,0.861,0.331,0.371,0.058,0.657,0.209,1.562,0.244,2.555,0.963,0.378,0.064,0.687,0.205,0
AGC_185,05/02/2025,Planet,0.276,0.025,0.475,0.206,0.152,0.019,0.321,0.107,0.988,0.106,1.686,0.635,0.144,0.018,0.308,0.101,0
AGC_185,08/02/2025,Planet,0.258,0.028,0.475,0.19,0.145,0.018,0.302,0.104,0.891,0.115,1.667,0.512,0.144,0.018,0.3,0.104,0
AGC_185,07/02/2025,Planet,0.263,0.027,0.472,0.188,0.15,0.018,0.301,0.101,0.918,0.112,1.752,0.407,0.149,0.018,0.304,0.099,0
AGC_185,09/02/2025,Planet,0.266,0.026,0.461,0.212,0.156,0.017,0.3,0.121,0.939,0.107,1.68,0.634,0.154,0.017,0.299,0.121,0
AGC_185,30/01/2025,Planet,0.219,0.027,0.449,0.153,0.123,0.017,0.286,0.084,0.797,0.118,1.643,0.401,0.123,0.018,0.29,0.083,0
